,Arsenal,Aston Villa,Chelsea,Liverpool,Man City,Newcastle,Oldham,Sheffield United,Southampton,West Ham,Norwich,Tottenham,Everton,Ipswich,Leeds,Wimbledon,Blackburn,Coventry,Man United,QPR,Sheffield Weds,Swindon,,Crystal Palace,Leicester,Nott'm Forest,Bolton,Middlesbrough,Derby,Sunderland,Barnsley,Charlton,Watford,Bradford,Fulham,Birmingham,West Brom,Portsmouth,Wolves,Wigan,Reading,Hull,Stoke,Burnley,Blackpool,Swansea,Cardiff,Bournemouth,Brighton,Huddersfield
0,1.080193012869466,0.3621225658997626,1.1499631287350882,0.8935373603288347,0.5877136466124926,0.29026037341798044,0.01990906360197719,0.2916258649807877,0.5331638701487521,0.36753253904811467,0.33306144035430524,0.8273861237569872,0.9854699093207385,0.04122841701868283,0.5717090144095893,0.28864536751995445,0.7441765155423459,0.012172087223403493,1.095152798352613,-0.09565702421688464,0.26678947918954166,-0.1497945012355615,0.010641095715034498,-0.022204445330395853,0.7160042938223701,0.32438387322982154,0.7117204912513729,0.34011650750381583,0.012770114726167363,0.1805106473461349,0.14920043911279157,0.39312486446381856,0.3115772420799523,-0.09377108315129766,0.4274188533429787,0.26095241699344535,0.4763565142086505,0.47477282234210366,0.2904179074696299,0.321809642417663,0.30356306527582094,0.2732263375364049,0.6887399486986047,0.49506014967405015,-0.17626663527571051,0.3147105112618906,0.09042994654597826,0.4216174397306767,0.44482812282458467,0.45990949500575
1,-0.7704231280881996,0.5542283661626449,-0.7194110139594767,-0.7993838680125595,-1.0649221408399445,0.5245564082296595,-0.33725215141493636,0.00812011872157241,0.1877978195917986,0.0157148336640838,0.07305120269147905,-0.6495671112217736,-0.21415836034072167,0.14158767242798376,0.5854380560671772,0.46457204279169145,0.4608485987622536,0.22906126628701784,-0.7498794172029223,0.4018346847103411,0.23061321781521177,-0.37781271058123506,0.006901363826701111,0.43948342196271145,0.07711089947396028,0.34605445225146053,0.2937338884091937,0.2980285588438925,0.5934525397891856,0.6174387280689189,0.2223419408377239,0.45057517423560595,0.31650025341768834,-0.08888606444862521,1.1164181638845,-0.13523522224285964,0.48811522866900814,0.7523134806123113,0.2531544679294368,0.5011697616443134,0.4614736736881558,0.34346895513875597,0.09910132553272452,0.17950078258838792,0.1875149261385388,0.5794325996057645,0.42353094692658344,0.6090545099664043,0.15906065046458684,0.24658054628658407
2,0.23566745896346142,0.1403138931348355,-0.09143924024355461,0.10357585517724169,0.4267670859137287,1.2547801611404164,-0.0008133126250184933,-0.2026041969911735,0.3038644625776933,0.15581277518995507,-0.026127321267101402,0.03492744756360268,0.06466455603944408,-0.2956784468782104,-0.2540442523686098,0.03296915638377009,-0.014154448724841987,0.24145345904623375,0.3986663110075461,0.15197095476550015,-0.10747450061969507,-0.0036391831617240884,0.0068368125567074235,0.06703219859529641,-0.7040835125913706,0.09781144891225231,-0.3735898363263462,0.07822708145719014,0.1356305990933932,0.1323429621802551,-0.026304630178996414,0.15856020930949327,-0.26807645377491185,0.13443538354761114,0.44770425041334877,0.36631491957183615,-0.08277874676438456,-0.11149599651486392,-0.31797876028847594,0.21825854748873963,0.11209020363002724,-0.07756639326246365,-0.5389907544966209,-0.1700591105580404,0.21635093077203113,0.6080531114640018,-0.02077286354632628,-0.46721573430907953,-0.2930312359729953,-0.47624538041409764
3,-0.23320550332573453,0.00849343389304632,0.17788843813786867,0.03910957054450837,-0.10329829330511212,0.048008359724438156,-0.013788339029892798,0.01985687581917477,-0.6522686113494062,0.2279289979047097,0.01996597716263972,0.05133499603010579,0.7124389130470452,-0.000499385721796409,0.02654853631242617,0.025422904768714654,0.03811466757163445,-0.00996216731465085,-0.13003640115292858,-0.00013348868054178107,0.023038138774425287,-0.015940088587931805,0.0004163423860833945,0.7969350803327632,-0.4353163649993039,0.0364078167680207,0.041949786649514625,0.008572376473874094,0.009972606772065514,0.010541982928679841,0.0022840291455095926,0.019209308340371607,-0.6552125333977089,-0.008255061062988301,0.03410667207288502,-0.016933024893817414,-0.0591870748450012,0.03961438982728282,0.013318942941788446,0.0029384844702886304,0.013925975232185323,0.020184460029474674,-0.3727266606339938,1.0313662912567039,-0.009539058580645337,-0.5424886731590729,0.015852213920772434,-0.18870812724964303,0.13367076481964882,0.09403063133690388
4,-0.13998784974047826,-0.12380780803477041,0.24060648236062668,0.14144617087518177,-0.24592411418793156,-0.14695274532510816,0.02155683456186801,0.05127873909636596,0.3738305129024322,1.1533572215667915,-0.0029789068866269536,-0.40282845033246406,0.548940189655073,0.04216202305609803,-0.043195816559513864,-0.0433537089022875,-0.07910350909002702,-0.09661423900121804,-0.46336743913138273,-0.0805286931084746,0.01252109815833498,0.042422686343616935,-0.0032651957812273647,-0.264095381706772,-0.33969650667738815,-0.03921207151376119,0.03706299548476174,-0.08452290874756022,-0.0901929248320782,-0.09822440882459132,-0.036013709351477366,-0.10008224332836509,-0.4541900632196891,-0.01713220166077992,-0.2225606490980247,-0.10104077089272724,-0.08483806643200383,-0.05781804200404745,0.005743011049165125,-0.14834884949969565,-0.09817274155019153,-0.025159521002747164,0.37558945432122154,-0.15192447543116333,-0.07357921910005065,0.6972046513852789,-0.03335283909867539,0.3660573794307313,-0.08657021898301435,-0.14654997562410407
5,-0.3455105208046334,-0.18671746339060183,-0.3074577342437666,0.2354483117762255,0.484343107753694,0.4442010021920426,-0.03680279602587357,0.06986636109318957,-0.33019326940520677,0.03878677689612054,0.19505567724516418,0.02071473459983248,-0.2797595819632845,-0.3702265544054714,-0.20225612016059766,0.019142606471778453,0.26260426223538047,-0.15726756182304955,-0.3237359737483321,-0.08466514831782113,0.03921981399597175,-0.023519126621156954,0.009567382761091526,0.028001134644411153,-0.2986804435910315,0.42179844729014115,0.09259321550986263,0.007121294080350538,-0.12804095351271366,-0.24974772066241951,-0.14717750368546534,0.07514468195143621,0.20079284889375337,0.00943108265185014,0.09254232323083011,-0.0690685702904094,-0.2584738003567933,0.005065341121147717,-0.09953180547817879,-0.11032587152319215,0.007941351527010846,0.01584947484664472,1.1238414969230586,0.14676141483075225,-0.04091944302923252,-0.04687039023489725,-0.045930795482842506,-0.2934534881297941,0.0696876239932533,0.3734514749116031
6,0.3284824209814592,0.06977163212588185,-0.4166929115314079,0.05799651751857125,0.23500351255548876,-0.363191352492535,0.028977716723280957,0.018262040387840718,-0.44908433600531467,0.8187469558814529,0.016507408912107863,-0.415035155126787,-0.29723453981327547,0.04725928539338025,0.1105049734411833,-0.006381043441672229,0.08296796263568072,0.02038901330923508,0.17830916848409264,-0.010589618715123802,0.0015665071664254012,-0.00628913100923305,0.0012801453130009614,0.508990434307897,0.4473594183369468,-0.03510869348522375,0.08371634445079545,0.06698863536905453,-0.01189388888413147,0.01603457030335565,0.042767017084554146,0.03522520030354595,0.36346894560668735,-0.017417359397819396,-0.004924269704097502,0.055721452684061056,0.17008555598885153,0.03366304439428386,0.0924392305232202,0.077653378006657,0.04426611088306993,0.026865891160066154,0.01693944954971092,-0.0018707947570092028,-0.016808291647487178,0.15733163712043746,-0.00591623574305052,-0.6610000661202662,0.1507505179960552,-0.6433404165447906
7,-0.34859379236327287,-0.18945079464947723,0.09601515105988687,-0.0031587956569480964,0.1233658878583145,-0.06028251851087014,-0.013599299950084081,0.08958492943984143,0.7533821515544489,0.009974423812394925,0.0936703424591835,0.22900798933381292,0.29371439040229436,-0.12264056987646367,-0.11228713037142792,-0.007193869931804625,0.06219107075276739,-0.16299591148149353,-0.22178020880526023,-0.10434446542991642,0.04774942377636467,0.01350664802456458,0.0013002253308595775,0.8647368204435032,-0.181543374827507,0.1781351303026015,0.09812359071949155,-0.07312059772910717,-0.12143830949095986,-0.1834779135901926,-0.0967435682054085,-0.04521732920356401,0.8365799500252245,-0.016839662341487382,-0.12761787499938035,-0.14397209796613347,0.12902380587497575,-0.016891289201391813,-0.03451783330310549,-0.1849441240578946,-0.07666865149007526,-0.00037073532568502677,-0.3609626303434499,-0.20103495089717938,-0.0880260607969743,-0.036867971501660914,-0.03268338104803546,-0.04237418061216806,-0.08963301679757626,-0.04778898549313098
8,-0.03371755858096823,0.009324913552998536,0.4799200739868085,-0.38648534540665674,-0.15885675307775493,-0.059844637991609696,0.014825468706678143,-0.09580470517871081,0.17059134851206337,-0.06261353854539,-0.04738450559416686,-0.4327371867176159,-0.018225430485025527,-0.10206536980372646,-0.17384674344327808,-0.010657659322601773,-0.11743849571009524,0.09430733690553797,0.3920698662282769,0.04599443317458395,-0.05886561142226474,0.03259559544301484,0.00011720411073884032,0.6397407721091747,0.20972741596762565,-0.022214164698465804,-0.2234223642594751,-0.02774897133971103,0.03783509574879575,0.044014452910497964,-0.028723067786673922,0.007004977231208735,-0.3361255007251579,0.0705193559433368,0.09724586858369118,0.14816547959693616,-0.2791521066244262,-0.11344682881493795,-0.19071205662121815,0.024911923296198055,-0.012679738904019633,-0.0705971440026606,0.338661760212291,-0.506670063052705,0.08430800912209926,0.04244974955098753,-0.027992731104386936,-0.20772422741687424,0.650642724548108,0.4745995043555042
9,0.11716472769338694,0.09985699733738927,0.23514965293903797,0.20523968913133975,-0.32377447477138843,0.13366809918063458,0.03709849169320486,-0.07305844037283729,0.06644818367421576,0.12176181665605566,-0.1300744165111035,-0.32757437049195287,-0.06919152354450571,0.18477208103861004,0.06872173409026881,-0.04236850388672438,-0.1824961546121794,0.10971360528280291,0.10038803503484388,0.054459651726523776,-0.05670272630738745,0.03072065721303588,-0.005101835588498813,-0.28498767282922366,-0.6532987127282992,-0.26667447336129907,-0.11692688960389107,-0.005387200968239867,0.06323099631593161,0.1263690711195663,0.07675144371636468,-0.0539180091675643,0.739728874316813,0.010560669489489406,-0.06874278850136245,0.07624767124277941,-0.042024614491990825,-0.05527016546152766,0.028977796962988366,0.07241127814725407,-0.01194989276993555,-0.035442758272598136,0.1386089190472521,0.2755687743278247,0.04561744032806261,-0.32964658801888447,0.003960849434149096,-0.07721758815975482,0.49287146259297027,-0.016183891145441304
10,-0.2826173583322811,-0.02519326685519958,0.17851633151971488,-0.0780227472823217,0.30864807569144415,-0.09646406650079857,-0.02341607146596444,0.02864475409966178,-0.5400662730087767,0.20263533392191546,0.055623482050788084,-0.11286106099117572,0.1153673454214656,-0.05790233699309428,0.03291470819407134,-0.001986923570623505,0.12529104638994237,-0.054514358713521706,0.06457563189325417,-0.009311052011127485,0.012885716724007385,-0.030976661859792066,0.003428105453328138,-0.36247299928711607,-0.1834438289247976,0.10969394422513723,0.0908312987632997,0.03838196203890874,-0.023994147208457,-0.07018481088552132,-0.014560249394867518,0.03007337598646078,0.22340374064995408,-0.02608220260723488,0.02018553812426866,-0.07613114680758803,0.19506436143312458,0.05331189607087024,0.07702440515378475,0.005986260007197416,0.03346900263004107,0.03663063652388941,-0.6010949506337979,-0.36879948816721164,-0.01519857472502632,0.24935987669624382,0.006854654199880349,-0.14261649551412295,0.19676790572030603,0.6115458619068591
11,-0.4071042397558088,-0.011878430642630453,0.29589677734175396,-0.14542784074060774,0.0866792107057994,0.5013072390294204,0.034638084295181774,0.014935103579744934,0.19193227809259808,0.2488451384134497,-0.02724405950526882,-0.2037416391653501,-0.24467477856427108,0.10446292865960803,0.0902095950703006,-0.07300697655808376,-0.011750967788902571,-0.033744883217517375,0.08331289601764795,-0.032022317441035085,-0.02595825206752546,0.01933387504120616,-0.001228820632990305,-0.1399085945542334,0.5766469543103725,-0.11354018807750617,0.06409163741273093,0.012429569693070722,-0.05437994995014991,-0.0545918272916023,0.02992953578530025,-0.05797192182452126,0.1112217758979244,-0.03547094161812723,-0.18306489927932418,-0.057621571652606736,-0.4403209462306037,-0.020527326408705866,0.14052790618327587,-0.004783850298308516,-0.019849316870856424,0.00245644180273431,-0.20499340130614693,0.41400422303502293,-0.03703596216151218,-0.03379619542484165,-0.023428386968337347,-0.09404635544832002,-0.18463226489625384,0.11323084475396436
12,-0.46013073268382293,0.053996378752444854,0.6176167938540833,0.25052058169152874,-0.1822395002499266,-0.15578085356078428,-0.04842114285103766,-0.029606880405408875,-0.4184362883310844,0.07774230267800493,0.0016196197389734745,0.1528906546847183,-0.14560819272719536,-0.05999076329543992,-0.05709447028825049,0.09252610080322295,-0.015467345974445617,0.06698319137635246,0.16948688342819168,0.0646963968909674,0.029259316063101483,-0.031869623678565585,0.0001838469062900199,0.08689222088078563,-0.016747414871661166,0.07834936820185606,-0.08155152134992523,-0.008469711797150822,0.10228672828341284,0.11654688810572279,-0.007047813399336068,0.06577238101318747,0.15997919180656814,0.03554048062672263,0.22785944670211505,0.06063700798073342,-0.11367606834837612,0.046397503824868506,-0.13488203574636548,0.03457599791715377,0.03481554588877751,0.005829457731671857,0.14997858447335533,-0.2640039263040643,0.05663322191514914,-0.09656889941711486,0.04880570220854998,0.16346753658270613,-0.43301781944497286,-0.38921238796088875
13,-0.2329584325561158,0.09978286832240597,0.10940830167040914,-0.016383943488441917,-0.006245663852589408,-0.041808895816862646,0.050410465701882484,0.028425362227199772,0.018143196190170605,-0.0012394667762092903,-0.10528633618865244,0.6034830165124324,-0.3707260653376163,0.32755577751559567,0.20910344768233055,-0.011225476012279665,-0.15516132194329932,0.04660065138754722,-0.043152245896708026,-0.012923650149161706,0.015941066585667976,0.0305864938114692,-0.008353360522129162,0.19021372616495005,-0.2256607496167242,-0.31369459637813074,0.06334855314673991,-0.020137230709099903,0.02690344903417356,0.13840040343228827,0.10840379949121326,-0.08098156661825974,-0.14214645368445203,-0.03566419262768107,-0.19131359754237162,0.01131849575439037,0.16365071919224455,0.01796882988671817,0.13047278176564495,0.017371337245282965,-0.03877122875087771,0.007666355356457086,0.15699472097720332,0.0729356481737808,-0.05260529200809693,0.46933984068132073,0.020536770997256183,-0.34313506811763256,0.07257859672505088,0.13629709984359215
14,0.10483628794020654,0.03487859042160674,-0.2382006542860476,0.44249903388356665,0.16645757065756753,0.3786205147393187,0.006638670892003924,0.03735610901288273,-0.21879629528422467,0.11239741246877977,-0.07190195752073184,-0.028648714776273062,-0.13606047066911023,0.240112083875045,0.14203910070319067,0.00873143359201635,-0.12398683322024646,-0.0025493241937464364,-0.03296730294856199,-0.008322855727395809,0.03286885211820284,0.009399983034517868,-0.006827660743307841,0.37141552524935817,-0.005071812188671957,-0.19168582358012137,0.06274308364070268,-0.04490923198459237,0.028179155494338044,0.08996728059243905,0.06344686443011804,-0.07511094284622308,-0.05451621606530041,-0.0367854762328776,-0.14240482091594434,-0.07413820160974123,-0.2042568225787068,0.03929225184489543,0.09463891510867546,-0.03611599020721976,-0.04460533810111745,0.015586196397148467,-0.10449886649681121,-0.3952469054288499,-0.04855378159517605,-0.1499273508236461,0.03551538871101507,0.5500853218463464,0.0899527001803558,0.13643701354477095
15,-0.13350840944125858,-0.1539510125985036,0.023060412859461338,0.09841490820362137,0.07017083800217315,0.014386173126804028,-0.060378621307068156,-0.048850425948512084,-0.015278248318394309,-0.006281841975045865,-0.021135385211564082,-0.1276545403894981,-0.3371576890826043,-0.12613776950601469,-0.19578710511244918,-0.036776382321169254,-0.09665274936596592,-0.06571180430210868,0.32580549160602496,0.02680786884425434,-0.0353082898898008,0.00028931227344042515,0.00030858221874247564,0.08638569185880425,0.02252733908340209,0.09671563209269475,-0.13920577782768573,-0.091775809594756,-0.002156066365567692,-0.10428173620700415,-0.08694352989512645,-0.06709914112471561,-0.043610600976188484,0.015745440082971962,-0.020527315102921658,-0.16351019642325398,0.5082766329738589,-0.06565823228053344,-0.09313105554303881,-0.12488602973896783,-0.06194556239329113,-0.04188829056108515,-0.04142274701844553,0.3705137715375695,0.04284353934644594,0.23341646473766767,0.00021145787206417745,0.42200687776066004,0.18864488320414816,-0.04371678795793903
16,-0.09101589333597773,-0.0070250714478049744,0.22565671247063732,0.22161895944969098,0.1847921101853189,0.06440398695909058,-0.017423691332963696,0.02136797587300754,-0.0883003238150858,-0.3967198807299215,-0.0013436008616181084,-0.13747539894305089,0.13255762425564813,0.034331815073137165,0.01593829110628934,0.02797855545285832,-0.019647242541434785,-0.01502135612807988,-0.40587665747447965,-0.0015136946213286612,0.028257722631100966,-0.008063313878321312,-0.0015480669553394866,-0.05314160779110022,0.17446653518632688,0.00246840982703421,0.023819801406415365,-0.024320945167757974,0.01634400161480025,0.024279868171067927,0.0013022336581961053,-0.00950746465439135,-0.021225238031572603,-0.00804021263910521,0.0011481751218931436,-0.0410579963572201,-0.07530918697958297,0.030356934815754754,-0.003416332077176362,-0.031170223061484537,-0.012788787023601332,0.01125440059687716,-0.07053344141236206,0.012807594692535553,-0.01532808056751595,0.25976338704124363,0.021564887027725518,-0.06693373427595192,0.4410076294022063,-0.3934400434633324
